id,fecha,hora,zona,tipo_zona,lat,lng,decibeles,trafico,temperatura,humedad,comentario
1306,2025-05-31,1,Zona Industrial,Industrial,20.645,-103.32,33.8,22,19.6,49.2,Obras en la zona
1307,2025-03-02,17,Providencia,Residencial,20.6612,-103.389,62.4,42,20.9,79.4,Tráfico intenso
1308,2025-04-03,7,Providencia,Residencial,20.6612,-103.389,79.5,45,22.9,76.4,Ruido por construcción
1309,2025-07-23,4,Americana,Mixta,20.6666,-103.381,36.1,39,18.6,71.5,Muchos camiones
1310,2025-05-27,8,Chapalita,Residencial,20.658,-103.402,69.8,45,20.9,73.1,Música alta
1311,2025-04-09,2,Zona Industrial,Industrial,20.645,-103.32,45.5,30,16.8,59,Poco tráfico
1312,2025-04-09,5,Tlaquepaque Centro,Comercial,20.642,-103.312,42.8,30,20.4,52.9,Obras en la zona
1313,2025-05-07,13,Centro,Comercial,20.6737,-103.344,80.5,66,32.8,69,Sin incidencias
1314,2025-05-03,4,Zona Industrial,Industrial,20.645,-103.32,32,18,16.3,64.8,Ruido por construcción
1315,2025-07-30,1,Chapalita,Residencial,20.658,-103.402,37.1,30,20.8,79.1,Muchos camiones
1316,2025-04-11,8,Tlaquepaque Centro,Comercial,20.642,-103.312,103,88,22.6,46.4,Música alta
1317,2025-03-14,3,Zona Industrial,Industrial,20.645,-103.32,49.5,44,21,76.4,Zona ruidosa
1318,2025-02-20,20,Americana,Mixta,20.6666,-103.381,73.2,62,23.1,46.5,Zona tranquila
1319,2025-04-16,11,Zona Industrial,Industrial,20.645,-103.32,91.1,59,21.7,58.1,Mucho tráfico
1320,2025-03-12,0,Zona Industrial,Industrial,20.645,-103.32,40.2,21,22.3,34.4,Poco tráfico
1321,2025-06-29,0,Americana,Mixta,20.6666,-103.381,30,36,17,60.6,Zona tranquila
1322,2025-03-30,17,Americana,Mixta,20.6666,-103.381,81.6,63,24.3,63.9,Tráfico intenso
1323,2025-04-24,11,Tlaquepaque Centro,Comercial,20.642,-103.312,76.6,72,26,67.2,Zona tranquila
1324,2025-03-15,10,Centro,Comercial,20.6737,-103.344,67.6,51,25,69,Zona ruidosa
1325,2025-02-01,11,Zona Industrial,Industrial,20.645,-103.32,79.8,52,23.7,54.7,Mucho ruido
1326,2025-07-12,10,Zona Industrial,Industrial,20.645,-103.32,72.4,50,22.3,42.8,Sin incidencias
1327,2025-04-17,14,Americana,Mixta,20.6666,-103.381,72.8,44,26,78.2,Zona ruidosa
1328,2025-06-22,22,Centro,Comercial,20.6737,-103.344,65.6,55,25.3,63.7,Obras en la zona
1329,2025-04-08,4,Americana,Mixta,20.6666,-103.381,33,23,17.6,55.3,Mucho tráfico
1330,2025-03-20,22,Chapalita,Residencial,20.658,-103.402,52.2,39,23.4,51.6,Mucho ruido
1331,2025-02-20,20,Americana,Mixta,20.6666,-103.381,78.2,67,24.2,68.2,Mercado cercano
1332,2025-05-01,19,Centro,Comercial,20.6737,-103.344,105.3,84,25.1,58.7,Poco tráfico
1333,2025-06-12,17,Zona Industrial,Industrial,20.645,-103.32,115,67,25.9,70.3,Zona tranquila
1334,2025-02-04,20,Providencia,Residencial,20.6612,-103.389,62.9,46,23.3,50.3,Muchos camiones
1335,2025-04-22,2,Providencia,Residencial,20.6612,-103.389,30,7,16.8,50.3,Obras en la zona
1336,2025-03-08,18,Providencia,Residencial,20.6612,-103.389,65.9,43,24.2,60.3,Ruido por construcción
1337,2025-06-25,21,Chapalita,Residencial,20.658,-103.402,61.8,34,23.1,70.1,Tráfico intenso
1338,2025-07-17,16,Americana,Mixta,20.6666,-103.381,73.5,65,31.9,43.9,Poco tráfico
1339,2025-03-31,14,Tlaquepaque Centro,Comercial,20.642,-103.312,69.4,59,31.4,55.6,Obras en la zona
1340,2025-04-10,2,Americana,Mixta,20.6666,-103.381,40.3,26,16.8,63.5,Mucho tráfico
1341,2025-06-17,4,Zona Industrial,Industrial,20.645,-103.32,46.5,31,21.2,53.3,Obras en la zona
1342,2025-03-03,17,Chapalita,Residencial,20.658,-103.402,65.2,41,25.7,58.4,Tráfico intenso
1343,2025-03-13,23,Zona Industrial,Industrial,20.645,-103.32,84.1,62,24.2,59.9,Música alta
1344,2025-07-09,9,Chapalita,Residencial,20.658,-103.402,69.7,49,23.9,50.8,Zona tranquila
1345,2025-03-07,4,Americana,Mixta,20.6666,-103.381,38.3,32,16,62.7,Mucho tráfico
1346,2025-04-14,2,Zona Industrial,Industrial,20.645,-103.32,40.4,42,17.1,75.5,Zona ruidosa
1347,2025-03-21,7,Centro,Comercial,20.6737,-103.344,104.1,95,22.7,71.4,Mercado cercano
1348,2025-07-16,20,Zona Industrial,Industrial,20.645,-103.32,91.4,58,25.4,71.8,Poco tráfico
1349,2025-04-23,10,Americana,Mixta,20.6666,-103.381,69.2,65,24,48.6,Obras en la zona
1350,2025-06-25,12,Providencia,Residencial,20.6612,-103.389,61.8,31,27.4,45.1,Tráfico intenso
1351,2025-04-18,18,Zona Industrial,Industrial,20.645,-103.32,111.9,70,22.2,65,Ruido por construcción
1352,2025-05-19,3,Chapalita,Residencial,20.658,-103.402,30,13,18.1,73.7,Tráfico intenso
1353,2025-07-25,19,Zona Industrial,Industrial,20.645,-103.32,111.5,70,21.8,71.5,Música alta
1354,2025-05-04,16,Centro,Comercial,20.6737,-103.344,61.6,61,28.9,65.8,Tráfico intenso
1355,2025-03-25,3,Chapalita,Residencial,20.658,-103.402,33,13,16.5,75.2,Sin incidencias
1356,2025-02-16,22,Tlaquepaque Centro,Comercial,20.642,-103.312,119,48,24.6,66.9,Música alta
1357,2025-06-23,15,Providencia,Residencial,20.6612,-103.389,67.2,32,33.8,38.6,Muchos camiones
1358,2025-05-02,8,Americana,Mixta,20.6666,-103.381,90.5,64,24.3,43.9,Música alta
1359,2025-06-30,13,Providencia,Residencial,20.6612,-103.389,59.3,42,28.6,68,Mercado cercano
1360,2025-06-16,10,Providencia,Residencial,20.6612,-103.389,64.4,39,21.4,56.1,Tráfico intenso
1361,2025-04-06,21,Tlaquepaque Centro,Comercial,20.642,-103.312,73.5,63,21.6,44.2,Ruido por construcción
1362,2025-02-05,4,Centro,Comercial,20.6737,-103.344,37.8,38,20.6,69.6,Ruido por construcción
1363,2025-02-09,10,Providencia,Residencial,20.6612,-103.389,48.8,29,23.8,82.5,Poco tráfico
1364,2025-03-03,11,Centro,Mixta,20.6666,-103.381,70.2,57,26.4,66.4,Zona ruidosa
1365,2025-04-08,5,Chapalita,Residencial,20.658,-103.402,30,6,20.3,38.6,Muchos camiones
1366,2025-07-19,2,Tlaquepaque Centro,Comercial,20.642,-103.312,34.8,23,20.9,64.3,Obras en la zona
1367,2025-03-04,14,Centro,Comercial,20.6737,-103.344,81,92,26.7,48.8,Mercado cercano
1368,2025-03-25,13,Americana,Mixta,20.6666,-103.381,69,67,25.4,58.7,Zona tranquila
1369,2025-02-23,16,Providencia,Residencial,20.6612,-103.389,50.2,24,30,77.8,Muchos camiones
1370,2025-04-23,6,Centro,Comercial,20.6737,-103.344,78.2,54,21.3,66.1,Zona tranquila
1371,2025-03-30,0,Zona Industrial,Industrial,20.645,-103.32,40.8,18,19.6,63.6,Mucho tráfico
1372,2025-07-01,17,Providencia,Residencial,20.6612,-103.389,69.6,54,24.9,64.6,Poco tráfico
1373,2025-05-26,2,Americana,Mixta,20.6666,-103.381,38.6,33,18.2,54.3,Mucho ruido
1374,2025-02-25,8,Americana,Mixta,20.6666,-103.381,97.6,76,23.9,56.2,Mucho ruido
1375,2025-03-10,10,Chapalita,Residencial,20.658,-103.402,55,27,25.3,59.7,Poco tráfico
1376,2025-03-02,19,Americana,Mixta,20.6666,-103.381,73.3,68,25.7,42.1,Zona ruidosa
1377,2025-07-16,16,Providencia,Residencial,20.6612,-103.389,55.2,44,32.2,85.6,Zona ruidosa
1378,2025-06-12,22,Chapalita,Residencial,20.658,-103.402,60.7,55,24,60.9,Poco tráfico
1379,2025-05-27,14,Centro,Comercial,20.6737,-103.344,88.6,70,27.6,38.5,Mucho ruido
1380,2025-04-11,3,Tlaquepaque Centro,Comercial,20.642,-103.312,34,32,18.1,63.4,Obras en la zona
1381,2025-07-04,17,Centro,Comercial,20.6737,-103.344,102.7,93,25.5,74.3,Poco tráfico
1382,2025-03-11,2,Zona Industrial,Industrial,20.645,-103.32,39.5,22,17.6,65.8,Zona tranquila
1383,2025-05-07,19,Tlaquepaque Centro,Comercial,20.642,-103.312,95,92,23,73.4,Muchos camiones
1384,2025-07-05,3,Chapalita,Residencial,20.658,-103.402,30,3,18.1,62.2,Zona ruidosa
1385,2025-06-06,10,Providencia,Residencial,20.6612,-103.389,55.8,41,23.9,57.3,Tráfico intenso
1386,2025-04-16,11,Americana,Mixta,20.6666,-103.381,66.4,47,22.6,81.8,Zona tranquila
1387,2025-06-29,12,Providencia,Residencial,20.6612,-103.389,55.4,39,29.2,51.8,Zona tranquila
1388,2025-05-08,17,Tlaquepaque Centro,Comercial,20.642,-103.312,95.5,83,25,51.8,Ruido por construcción
1389,2025-05-26,10,Providencia,Residencial,20.6612,-103.389,60.3,52,25.9,66,Zona tranquila
1390,2025-04-13,7,Centro,Comercial,20.6737,-103.344,88,71,25.9,63.6,Mercado cercano
1391,2025-02-17,18,Providencia,Residencial,20.6612,-103.389,71,40,23,59.2,Obras en la zona
1392,2025-06-04,15,Chapalita,Residencial,20.658,-103.402,57.6,43,28.4,69,Muchos camiones
1393,2025-05-05,14,Providencia,Residencial,20.6612,-103.389,59.7,41,26,66.8,Mucho ruido
1394,2025-04-19,20,Zona Industrial,Industrial,20.645,-103.32,73.6,33,21,71.4,Sin incidencias
1395,2025-07-02,17,Chapalita,Residencial,20.658,-103.402,71.3,46,22.6,60.8,Mucho ruido
1396,2025-06-15,19,Zona Industrial,Industrial,20.645,-103.32,94,52,26.4,39.1,Muchos camiones
1397,2025-07-11,4,Providencia,Residencial,20.6612,-103.389,32,23,15.5,64.2,Obras en la zona
1398,2025-02-24,6,Tlaquepaque Centro,Comercial,20.642,-103.312,73.5,76,22.2,62.6,Poco tráfico
1399,2025-04-28,17,Zona Industrial,Industrial,20.645,-103.32,110.5,69,20.6,49.3,Poco tráfico
1400,2025-06-01,17,Chapalita,Residencial,20.658,-103.402,56.5,39,24.9,54.1,Muchos camiones
1401,2025-03-18,9,Tlaquepaque Centro,Comercial,20.642,-103.312,104.7,100,19.4,71.9,Mucho tráfico
1402,2025-02-27,4,Chapalita,Residencial,20.658,-103.402,30,11,20.3,39.3,Sin incidencias
1403,2025-06-20,15,Chapalita,Residencial,20.658,-103.402,53.4,25,26.4,64.8,Zona ruidosa
1404,2025-03-21,10,Centro,Comercial,20.6737,-103.344,80.8,77,25.6,52.9,Mercado cercano
1405,2025-06-16,8,Americana,Mixta,20.6666,-103.381,87.4,82,21.3,47.7,Mucho ruido
1406,2025-04-27,8,Tlaquepaque Centro,Comercial,20.642,-103.312,89.7,77,23.6,52,Mercado cercano
1407,2025-05-09,0,Americana,Mixta,20.6666,-103.381,35.3,34,15.7,50.1,Tráfico intenso
1408,2025-06-13,17,Chapalita,Residencial,20.658,-103.402,66.4,42,24.1,62.1,Mucho ruido
1409,2025-06-02,5,Zona Industrial,Industrial,20.645,-103.32,41.4,32,17.7,56.3,Zona tranquila
1410,2025-04-18,1,Providencia,Residencial,20.6612,-103.389,30,10,18.9,67.5,Sin incidencias
1411,2025-05-06,12,Chapalita,Residencial,20.658,-103.402,59.7,35,28.8,48,Zona ruidosa
1412,2025-07-04,10,Centro,Comercial,20.6737,-103.344,82,88,22.9,60.5,Mucho ruido
1413,2025-02-20,4,Providencia,Residencial,20.6612,-103.389,31.3,20,15.9,65.2,Muchos camiones
1414,2025-07-07,23,Chapalita,Residencial,20.658,-103.402,47.7,29,21.7,66,Zona ruidosa
1415,2025-06-17,19,Centro,Comercial,20.6737,-103.344,97.6,94,21.8,71.1,Zona ruidosa
1416,2025-03-21,2,Chapalita,Residencial,20.658,-103.402,30,26,20.7,61,Obras en la zona
1417,2025-07-28,4,Centro,Comercial,20.6737,-103.344,44,36,22.5,51.3,Zona tranquila
1418,2025-03-14,7,Centro,Comercial,20.6737,-103.344,105.9,98,23.9,68.9,Tráfico intenso
1419,2025-06-19,2,Americana,Mixta,20.6666,-103.381,35.6,27,19.5,63.5,Ruido por construcción
1420,2025-04-06,13,Centro,Comercial,20.6737,-103.344,66.1,56,29.4,63.1,Música alta
1421,2025-05-09,13,Centro,Comercial,20.6737,-103.344,74.1,68,27.6,55.9,Poco tráfico
1422,2025-05-24,14,Providencia,Residencial,20.6612,-103.389,53.8,45,29.5,55.6,Obras en la zona
1423,2025-04-03,14,Providencia,Residencial,20.6612,-103.389,65.3,52,32.2,44.6,Tráfico intenso
1424,2025-02-14,16,Providencia,Residencial,20.6612,-103.389,57.6,31,27.9,62.9,Poco tráfico
1425,2025-04-29,2,Chapalita,Residencial,20.658,-103.402,30,17,20.3,47.8,Zona tranquila
1426,2025-03-09,17,Chapalita,Residencial,20.658,-103.402,54.8,38,25.3,58.2,Mucho tráfico
1427,2025-05-16,4,Americana,Mixta,20.6666,-103.381,31.3,20,18.1,76.5,Obras en la zona
1428,2025-05-04,12,Zona Industrial,Industrial,20.645,-103.32,78.4,49,30.4,75.7,Muchos camiones
1429,2025-06-18,1,Tlaquepaque Centro,Comercial,20.642,-103.312,47.9,31,19.9,64.4,Obras en la zona
1430,2025-03-21,13,Centro,Comercial,20.6737,-103.344,72.3,58,28.5,72,Mucho ruido
1431,2025-03-24,17,Zona Industrial,Industrial,20.645,-103.32,115,75,24.5,59.8,Muchos camiones
1432,2025-06-30,5,Tlaquepaque Centro,Comercial,20.642,-103.312,38.1,30,15,55.8,Ruido por construcción
1433,2025-07-22,5,Providencia,Residencial,20.6612,-103.389,30,8,16.8,46.5,Obras en la zona
1434,2025-02-11,15,Providencia,Residencial,20.6612,-103.389,62.3,57,29,75.2,Poco tráfico
1435,2025-02-18,0,Centro,Comercial,20.6737,-103.344,40.6,42,15.7,74.4,Obras en la zona
1436,2025-06-07,2,Zona Industrial,Industrial,20.645,-103.32,38.6,33,15.3,51.2,Mucho ruido
1437,2025-06-20,22,Providencia,Residencial,20.6612,-103.389,69.6,41,27.1,45.4,Mucho tráfico
1438,2025-06-11,22,Chapalita,Residencial,20.658,-103.402,52.8,13,24.3,44.9,Muchos camiones
1439,2025-07-24,18,Zona Industrial,Industrial,20.645,-103.32,114.3,64,24.5,66.9,Mercado cercano
1440,2025-04-23,11,Providencia,Residencial,20.6612,-103.389,54.9,28,25.7,62.7,Sin incidencias
1441,2025-05-23,17,Zona Industrial,Industrial,20.645,-103.32,106.5,65,23.6,61.1,Zona tranquila
1442,2025-03-21,3,Providencia,Residencial,20.6612,-103.389,30,22,19.6,40.7,Mucho tráfico
1443,2025-04-11,20,Providencia,Residencial,20.6612,-103.389,67.5,44,23.5,42.2,Mucho tráfico
1444,2025-03-02,13,Tlaquepaque Centro,Comercial,20.642,-103.312,68.3,58,31.4,75,Música alta
1445,2025-03-08,16,Chapalita,Residencial,20.658,-103.402,46.6,16,27.1,53.9,Ruido por construcción
1446,2025-07-31,10,Providencia,Residencial,20.6612,-103.389,58.7,45,22.2,52,Mucho tráfico
1447,2025-07-07,13,Centro,Comercial,20.6737,-103.344,79.4,66,29.4,57,Mercado cercano
1448,2025-03-09,7,Chapalita,Residencial,20.658,-103.402,58.3,19,23.8,30.4,Mucho ruido
1449,2025-05-21,9,Tlaquepaque Centro,Comercial,20.642,-103.312,68.35,77,21.8,75.7,Mucho ruido
1450,2025-07-20,13,Providencia,Residencial,20.6612,-103.389,55.2,40,30.2,51.3,Mercado cercano
1451,2025-07-20,18,Zona Industrial,Industrial,20.645,-103.32,89,61,24.6,34.7,Sin incidencias
1452,2025-03-18,20,Americana,Mixta,20.6666,-103.381,75.6,56,23.9,58.4,Poco tráfico
1453,2025-07-07,23,Tlaquepaque Centro,Comercial,20.642,-103.312,75.3,38,18.8,53.9,Poco tráfico
1454,2025-03-23,9,Americana,Mixta,20.6666,-103.381,72.2,73,25,67.8,Mucho ruido
1455,2025-03-04,18,Zona Industrial,Industrial,20.645,-103.32,115,73,23.8,60.5,Poco tráfico
1456,2025-06-09,14,Americana,Mixta,20.6666,-103.381,71.9,61,29.9,66.7,Obras en la zona
1457,2025-07-12,16,Centro,Comercial,20.6737,-103.344,70.6,55,27.4,54.2,Poco tráfico
1458,2025-02-10,16,Americana,Mixta,20.6666,-103.381,74.7,51,30.2,80.4,Música alta
1459,2025-04-10,1,Zona Industrial,Industrial,20.645,-103.32,49.8,23,20.1,51,Muchos camiones
1460,2025-02-05,7,Chapalita,Residencial,20.658,-103.402,72.7,39,22.1,61.2,Mucho tráfico
1461,2025-06-02,2,Zona Industrial,Industrial,20.645,-103.32,43.9,20,16.1,56.2,Muchos camiones
1462,2025-05-25,9,Tlaquepaque Centro,Comercial,20.642,-103.312,80.7,67,23.5,74.7,Muchos camiones
1463,2025-06-10,16,Tlaquepaque Centro,Comercial,20.642,-103.312,82.8,77,30.6,71,Ruido por construcción
1464,2025-07-05,17,Providencia,Residencial,20.6612,-103.389,63.9,38,23.8,56,Mucho tráfico
1465,2025-04-03,18,Centro,Comercial,20.6737,-103.344,105.5,93,26.7,50.5,Poco tráfico
1466,2025-06-19,21,Americana,Mixta,20.6666,-103.381,71.4,64,22.3,61,Zona ruidosa
1467,2025-04-05,2,Centro,Comercial,20.6737,-103.344,34.1,34,19.9,63,Zona tranquila
1468,2025-05-12,23,Americana,Mixta,20.6666,-103.381,70.3,58,22.7,54.4,Tráfico intenso
1469,2025-04-22,1,Americana,Mixta,20.6666,-103.381,35.4,36,17.2,63.1,Zona ruidosa
1470,2025-05-10,12,Chapalita,Residencial,20.658,-103.402,41.6,28,29.3,53.6,Muchos camiones
1471,2025-07-20,2,Tlaquepaque Centro,Comercial,20.642,-103.312,33.5,39,18.1,52.7,Sin incidencias
1472,2025-06-21,15,Chapalita,Residencial,20.658,-103.402,43.8,28,29.6,58,Sin incidencias
1473,2025-05-05,20,Zona Industrial,Industrial,20.645,-103.32,94.2,49,21.8,42.4,Mucho ruido
1474,2025-03-03,8,Centro,Comercial,20.6737,-103.344,100.6,100,22.9,41.8,Tráfico intenso
1475,2025-03-23,15,Centro,Comercial,20.6737,-103.344,67.7,59,29.5,76.8,Obras en la zona
1476,2025-06-04,9,Americana,Mixta,20.6666,-103.381,94.3,82,24.2,68.2,Zona ruidosa
1477,2025-02-17,16,Tlaquepaque Centro,Comercial,20.642,-103.312,78.5,81,31,48.1,Zona ruidosa
1478,2025-05-26,13,Centro,Comercial,20.6737,-103.344,77.5,75,31.4,81.8,Obras en la zona
1479,2025-07-28,8,Chapalita,Residencial,20.658,-103.402,71.1,47,22.7,69.3,Sin incidencias
1480,2025-04-14,2,Zona Industrial,Industrial,20.645,-103.32,41.6,8,18.5,61.9,Mucho ruido
1481,2025-04-03,3,Chapalita,Residencial,20.658,-103.402,30,6,15.9,66.6,Mercado cercano
1482,2025-06-02,0,Chapalita,Residencial,20.658,-103.402,30,8,15.9,66.3,Música alta
1483,2025-04-27,16,Centro,Comercial,20.6737,-103.344,73.4,63,32.6,66.1,Ruido por construcción
1484,2025-07-25,5,Centro,Comercial,20.6737,-103.344,43.5,41,17.7,67.7,Zona tranquila
1485,2025-03-04,9,Centro,Comercial,20.6737,-103.344,105.5,82,22.6,40.9,Música alta
1486,2025-05-13,6,Americana,Mixta,20.6666,-103.381,72.7,68,25.3,48.3,Zona tranquila
1487,2025-05-15,22,Americana,Mixta,20.6666,-103.381,73.3,90,24.8,44.4,Poco tráfico
1488,2025-06-04,15,Chapalita,Residencial,20.658,-103.402,56.1,40,31.5,45.9,Muchos camiones
1489,2025-06-09,17,Chapalita,Residencial,20.658,-103.402,62.9,33,25.3,43.3,Zona tranquila
1490,2025-06-26,20,Americana,Mixta,20.6666,-103.381,70.1,52,24.7,71.4,Zona tranquila
1491,2025-04-12,3,Tlaquepaque Centro,Comercial,20.642,-103.312,37.2,24,14.9,67,Muchos camiones
1492,2025-05-02,22,Centro,Comercial,20.6737,-103.344,82,85,23.5,61.2,Mercado cercano
1493,2025-04-12,22,Zona Industrial,Industrial,20.645,-103.32,73,46,24.1,84.7,Ruido por construcción
1494,2025-03-08,11,Americana,Mixta,20.6666,-103.381,58.8,50,24.1,72.7,Mucho tráfico
1495,2025-04-10,22,Chapalita,Residencial,20.658,-103.402,57.2,41,23.6,67.6,Zona tranquila
1496,2025-04-16,6,Providencia,Residencial,20.6612,-103.389,65.7,54,25.9,61,Ruido por construcción
1497,2025-06-07,20,Centro,Comercial,20.6737,-103.344,69.7,55,25.5,59.7,Mercado cercano
1498,2025-02-27,23,Centro,Comercial,20.6737,-103.344,84.9,74,24.5,65.7,Zona ruidosa
1499,2025-03-14,14,Zona Industrial,Industrial,20.645,-103.32,90.5,50,28.2,52.6,Obras en la zona
1500,2025-04-16,18,Chapalita,Residencial,20.658,-103.402,65.9,32,21.7,63.7,Sin incidencias
